2023-01-10 15:48:50,705 - INFO: <4> [Train] Episode 6800, Step 48424: Average Return(100)=0.00, Return=0.00, Speed=703.44 (steps/s), ETA=1.22 (mins)
2023-01-10 15:48:50,899 - INFO: <4> [Train] Episode 6900, Step 48550: Average Return(100)=0.00, Return=0.00, Speed=703.28 (steps/s), ETA=1.22 (mins)
2023-01-10 15:48:51,138 - INFO: <4> [Train] Episode 7000, Step 48708: Average Return(100)=0.00, Return=0.00, Speed=703.14 (steps/s), ETA=1.22 (mins)
2023-01-10 15:48:51,416 - INFO: <4> [Train] Episode 7100, Step 48894: Average Return(100)=0.00, Return=0.00, Speed=703.00 (steps/s), ETA=1.21 (mins)
2023-01-10 15:48:51,615 - INFO: <4> [Train] Episode 7200, Step 49020: Average Return(100)=0.00, Return=0.00, Speed=702.80 (steps/s), ETA=1.21 (mins)
2023-01-10 15:48:51,794 - INFO: <4> [Train] Episode 7300, Step 49134: Average Return(100)=0.00, Return=0.00, Speed=702.64 (steps/s), ETA=1.21 (mins)
2023-01-10 15:48:51,978 - INFO: <4> [Train] Episode 7400, Step 49252: Average Return(100)=0.00, Return=0.00, Speed=702.48 (steps/s), ETA=1.20 (mins)
2023-01-10 15:48:52,223 - INFO: <4> [Train] Episode 7500, Step 49414: Average Return(100)=0.00, Return=0.00, Speed=702.33 (steps/s), ETA=1.20 (mins)
2023-01-10 15:48:52,441 - INFO: <4> [Train] Episode 7600, Step 49556: Average Return(100)=0.00, Return=0.00, Speed=702.18 (steps/s), ETA=1.20 (mins)
2023-01-10 15:48:52,627 - INFO: <4> [Train] Episode 7700, Step 49672: Average Return(100)=0.00, Return=0.00, Speed=701.97 (steps/s), ETA=1.19 (mins)
2023-01-10 15:48:52,867 - INFO: <4> [Train] Episode 7800, Step 49794: Average Return(100)=0.00, Return=0.00, Speed=701.33 (steps/s), ETA=1.19 (mins)
2023-01-10 15:48:53,057 - INFO: <4> [Train] Episode 7900, Step 49918: Average Return(100)=0.00, Return=0.00, Speed=701.18 (steps/s), ETA=1.19 (mins)
2023-01-10 15:48:53,255 - INFO: <4> [Train] Episode 8000, Step 50044: Average Return(100)=0.00, Return=0.00, Speed=701.00 (steps/s), ETA=1.19 (mins)
2023-01-10 15:48:53,436 - INFO: <4> [Train] Episode 8100, Step 50156: Average Return(100)=0.00, Return=0.00, Speed=700.80 (steps/s), ETA=1.19 (mins)
2023-01-10 15:48:53,638 - INFO: <4> [Train] Episode 8200, Step 50282: Average Return(100)=0.00, Return=0.00, Speed=700.58 (steps/s), ETA=1.18 (mins)
2023-01-10 15:48:53,834 - INFO: <4> [Train] Episode 8300, Step 50406: Average Return(100)=0.00, Return=0.00, Speed=700.39 (steps/s), ETA=1.18 (mins)
2023-01-10 15:48:54,040 - INFO: <4> [Train] Episode 8400, Step 50538: Average Return(100)=0.00, Return=0.00, Speed=700.23 (steps/s), ETA=1.18 (mins)
